"rep";"lac";"mu";"gam";"laa";"K";"lac2";"mu2";"gam2";"laa2";"trans";"trans2"
3;0,3;0,2;0,0145282183855306;0,2;Inf;0,3;0,2;0,00547178161446937;0,2;0,2;0,2
4;0,3;0,2;0,0145282183855306;0,2;Inf;0,3;0,2;0,00547178161446937;0,2;0,2;0,2
5;0,3;0,2;0,0145282183855306;0,2;Inf;0,3;0,2;0,00547178161446937;0,2;0,2;0,2
1;0,3;0,2;0,0155550460668746;0,2;Inf;0,3;0,2;0,00444495393312536;0,2;0,2;0,2
2;0,3;0,2;0,0155550460668746;0,2;Inf;0,3;0,2;0,00444495393312536;0,2;0,2;0,2
3;0,3;0,2;0,0155550460668746;0,2;Inf;0,3;0,2;0,00444495393312536;0,2;0,2;0,2
4;0,3;0,2;0,0155550460668746;0,2;Inf;0,3;0,2;0,00444495393312536;0,2;0,2;0,2
5;0,3;0,2;0,0155550460668746;0,2;Inf;0,3;0,2;0,00444495393312536;0,2;0,2;0,2
1;0,3;0,2;0,00922090428182855;0,2;Inf;0,3;0,2;0,0107790957181714;0,2;0,2;0,2
2;0,3;0,2;0,00922090428182855;0,2;Inf;0,3;0,2;0,0107790957181714;0,2;0,2;0,2
3;0,3;0,2;0,00922090428182855;0,2;Inf;0,3;0,2;0,0107790957181714;0,2;0,2;0,2
4;0,3;0,2;0,00922090428182855;0,2;Inf;0,3;0,2;0,0107790957181714;0,2;0,2;0,2
5;0,3;0,2;0,00922090428182855;0,2;Inf;0,3;0,2;0,0107790957181714;0,2;0,2;0,2
1;0,3;0,2;0,0114040978334378;0,2;Inf;0,3;0,2;0,00859590216656216;0,2;0,2;0,2
2;0,3;0,2;0,0114040978334378;0,2;Inf;0,3;0,2;0,00859590216656216;0,2;0,2;0,2
3;0,3;0,2;0,0114040978334378;0,2;Inf;0,3;0,2;0,00859590216656216;0,2;0,2;0,2
4;0,3;0,2;0,0114040978334378;0,2;Inf;0,3;0,2;0,00859590216656216;0,2;0,2;0,2
5;0,3;0,2;0,0114040978334378;0,2;Inf;0,3;0,2;0,00859590216656216;0,2;0,2;0,2
1;0,3;0,2;0,0146849531296175;0,2;Inf;0,3;0,2;0,0053150468703825;0,2;0,2;0,2
2;0,3;0,2;0,0146849531296175;0,2;Inf;0,3;0,2;0,0053150468703825;0,2;0,2;0,2
3;0,3;0,2;0,0146849531296175;0,2;Inf;0,3;0,2;0,0053150468703825;0,2;0,2;0,2
4;0,3;0,2;0,0146849531296175;0,2;Inf;0,3;0,2;0,0053150468703825;0,2;0,2;0,2
5;0,3;0,2;0,0146849531296175;0,2;Inf;0,3;0,2;0,0053150468703825;0,2;0,2;0,2
1;0,3;0,2;0,00964291990851052;0,2;Inf;0,3;0,2;0,0103570800914895;0,2;0,2;0,2
2;0,3;0,2;0,00964291990851052;0,2;Inf;0,3;0,2;0,0103570800914895;0,2;0,2;0,2
3;0,3;0,2;0,00964291990851052;0,2;Inf;0,3;0,2;0,0103570800914895;0,2;0,2;0,2
4;0,3;0,2;0,00964291990851052;0,2;Inf;0,3;0,2;0,0103570800914895;0,2;0,2;0,2
5;0,3;0,2;0,00964291990851052;0,2;Inf;0,3;0,2;0,0103570800914895;0,2;0,2;0,2
1;0,3;0,2;0,0183667499327566;0,2;Inf;0,3;0,2;0,00163325006724335;0,2;0,2;0,2
2;0,3;0,2;0,0183667499327566;0,2;Inf;0,3;0,2;0,00163325006724335;0,2;0,2;0,2
3;0,3;0,2;0,0183667499327566;0,2;Inf;0,3;0,2;0,00163325006724335;0,2;0,2;0,2
4;0,3;0,2;0,0183667499327566;0,2;Inf;0,3;0,2;0,00163325006724335;0,2;0,2;0,2
5;0,3;0,2;0,0183667499327566;0,2;Inf;0,3;0,2;0,00163325006724335;0,2;0,2;0,2
1;0,3;0,2;0,0113660005608108;0,2;Inf;0,3;0,2;0,00863399943918921;0,2;0,2;0,2
2;0,3;0,2;0,0113660005608108;0,2;Inf;0,3;0,2;0,00863399943918921;0,2;0,2;0,2
3;0,3;0,2;0,0113660005608108;0,2;Inf;0,3;0,2;0,00863399943918921;0,2;0,2;0,2
4;0,3;0,2;0,0113660005608108;0,2;Inf;0,3;0,2;0,00863399943918921;0,2;0,2;0,2
5;0,3;0,2;0,0113660005608108;0,2;Inf;0,3;0,2;0,00863399943918921;0,2;0,2;0,2
1;0,3;0,2;0,0113032833510078;0,2;Inf;0,3;0,2;0,00869671664899215;0,2;0,2;0,2
2;0,3;0,2;0,0113032833510078;0,2;Inf;0,3;0,2;0,00869671664899215;0,2;0,2;0,2
3;0,3;0,2;0,0113032833510078;0,2;Inf;0,3;0,2;0,00869671664899215;0,2;0,2;0,2
4;0,3;0,2;0,0113032833510078;0,2;Inf;0,3;0,2;0,00869671664899215;0,2;0,2;0,2
5;0,3;0,2;0,0113032833510078;0,2;Inf;0,3;0,2;0,00869671664899215;0,2;0,2;0,2
1;0,3;0,2;0,00538784972159192;0,2;Inf;0,3;0,2;0,0146121502784081;0,2;0,2;0,2
2;0,3;0,2;0,00538784972159192;0,2;Inf;0,3;0,2;0,0146121502784081;0,2;0,2;0,2
3;0,3;0,2;0,00538784972159192;0,2;Inf;0,3;0,2;0,0146121502784081;0,2;0,2;0,2
4;0,3;0,2;0,00538784972159192;0,2;Inf;0,3;0,2;0,0146121502784081;0,2;0,2;0,2
5;0,3;0,2;0,00538784972159192;0,2;Inf;0,3;0,2;0,0146121502784081;0,2;0,2;0,2
1;0,3;0,2;0,00542805144563317;0,2;Inf;0,3;0,2;0,0145719485543668;0,2;0,2;0,2
2;0,3;0,2;0,00542805144563317;0,2;Inf;0,3;0,2;0,0145719485543668;0,2;0,2;0,2
3;0,3;0,2;0,00542805144563317;0,2;Inf;0,3;0,2;0,0145719485543668;0,2;0,2;0,2
4;0,3;0,2;0,00542805144563317;0,2;Inf;0,3;0,2;0,0145719485543668;0,2;0,2;0,2
5;0,3;0,2;0,00542805144563317;0,2;Inf;0,3;0,2;0,0145719485543668;0,2;0,2;0,2
1;0,3;0,2;0,0112640010693576;0,2;Inf;0,3;0,2;0,00873599893064238;0,2;0,2;0,2
2;0,3;0,2;0,0112640010693576;0,2;Inf;0,3;0,2;0,00873599893064238;0,2;0,2;0,2
3;0,3;0,2;0,0112640010693576;0,2;Inf;0,3;0,2;0,00873599893064238;0,2;0,2;0,2
4;0,3;0,2;0,0112640010693576;0,2;Inf;0,3;0,2;0,00873599893064238;0,2;0,2;0,2
5;0,3;0,2;0,0112640010693576;0,2;Inf;0,3;0,2;0,00873599893064238;0,2;0,2;0,2
1;0,3;0,2;0,017308189375326;0,2;Inf;0,3;0,2;0,00269181062467396;0,2;0,2;0,2
2;0,3;0,2;0,017308189375326;0,2;Inf;0,3;0,2;0,00269181062467396;0,2;0,2;0,2
3;0,3;0,2;0,017308189375326;0,2;Inf;0,3;0,2;0,00269181062467396;0,2;0,2;0,2
4;0,3;0,2;0,017308189375326;0,2;Inf;0,3;0,2;0,00269181062467396;0,2;0,2;0,2
5;0,3;0,2;0,017308189375326;0,2;Inf;0,3;0,2;0,00269181062467396;0,2;0,2;0,2
1;0,3;0,2;0,00817838744842447;0,2;Inf;0,3;0,2;0,0118216125515755;0,2;0,2;0,2
2;0,3;0,2;0,00817838744842447;0,2;Inf;0,3;0,2;0,0118216125515755;0,2;0,2;0,2
3;0,3;0,2;0,00817838744842447;0,2;Inf;0,3;0,2;0,0118216125515755;0,2;0,2;0,2
4;0,3;0,2;0,00817838744842447;0,2;Inf;0,3;0,2;0,0118216125515755;0,2;0,2;0,2
5;0,3;0,2;0,00817838744842447;0,2;Inf;0,3;0,2;0,0118216125515755;0,2;0,2;0,2
1;0,3;0,2;0,0181603160593659;0,2;Inf;0,3;0,2;0,00183968394063413;0,2;0,2;0,2
2;0,3;0,2;0,0181603160593659;0,2;Inf;0,3;0,2;0,00183968394063413;0,2;0,2;0,2
3;0,3;0,2;0,0181603160593659;0,2;Inf;0,3;0,2;0,00183968394063413;0,2;0,2;0,2
4;0,3;0,2;0,0181603160593659;0,2;Inf;0,3;0,2;0,00183968394063413;0,2;0,2;0,2
5;0,3;0,2;0,0181603160593659;0,2;Inf;0,3;0,2;0,00183968394063413;0,2;0,2;0,2
1;0,3;0,2;0,01;0,320105624082498;Inf;0,3;0,2;0,01;0,0798943759175018;0;0
2;0,3;0,2;0,01;0,320105624082498;Inf;0,3;0,2;0,01;0,0798943759175018;0;0
3;0,3;0,2;0,01;0,320105624082498;Inf;0,3;0,2;0,01;0,0798943759175018;0;0
4;0,3;0,2;0,01;0,320105624082498;Inf;0,3;0,2;0,01;0,0798943759175018;0;0
5;0,3;0,2;0,01;0,320105624082498;Inf;0,3;0,2;0,01;0,0798943759175018;0;0
1;0,3;0,2;0,01;0,312605427810922;Inf;0,3;0,2;0,01;0,0873945721890778;0;0
2;0,3;0,2;0,01;0,312605427810922;Inf;0,3;0,2;0,01;0,0873945721890778;0;0
3;0,3;0,2;0,01;0,312605427810922;Inf;0,3;0,2;0,01;0,0873945721890778;0;0
4;0,3;0,2;0,01;0,312605427810922;Inf;0,3;0,2;0,01;0,0873945721890778;0;0
5;0,3;0,2;0,01;0,312605427810922;Inf;0,3;0,2;0,01;0,0873945721890778;0;0
1;0,3;0,2;0,01;0,200591602968052;Inf;0,3;0,2;0,01;0,199408397031948;0;0
2;0,3;0,2;0,01;0,200591602968052;Inf;0,3;0,2;0,01;0,199408397031948;0;0
3;0,3;0,2;0,01;0,200591602968052;Inf;0,3;0,2;0,01;0,199408397031948;0;0
4;0,3;0,2;0,01;0,200591602968052;Inf;0,3;0,2;0,01;0,199408397031948;0;0
5;0,3;0,2;0,01;0,200591602968052;Inf;0,3;0,2;0,01;0,199408397031948;0;0
1;0,3;0,2;0,01;0,395865975995548;Inf;0,3;0,2;0,01;0,00413402400445195;0;0
2;0,3;0,2;0,01;0,395865975995548;Inf;0,3;0,2;0,01;0,00413402400445195;0;0
3;0,3;0,2;0,01;0,395865975995548;Inf;0,3;0,2;0,01;0,00413402400445195;0;0
4;0,3;0,2;0,01;0,395865975995548;Inf;0,3;0,2;0,01;0,00413402400445195;0;0
5;0,3;0,2;0,01;0,395865975995548;Inf;0,3;0,2;0,01;0,00413402400445195;0;0
1;0,3;0,2;0,01;0,239707252802327;Inf;0,3;0,2;0,01;0,160292747197673;0;0
2;0,3;0,2;0,01;0,239707252802327;Inf;0,3;0,2;0,01;0,160292747197673;0;0
3;0,3;0,2;0,01;0,239707252802327;Inf;0,3;0,2;0,01;0,160292747197673;0;0
4;0,3;0,2;0,01;0,239707252802327;Inf;0,3;0,2;0,01;0,160292747197673;0;0
5;0,3;0,2;0,01;0,239707252802327;Inf;0,3;0,2;0,01;0,160292747197673;0;0
1;0,3;0,2;0,01;0,337724078609608;Inf;0,3;0,2;0,01;0,0622759213903919;0;0
2;0,3;0,2;0,01;0,337724078609608;Inf;0,3;0,2;0,01;0,0622759213903919;0;0
3;0,3;0,2;0,01;0,337724078609608;Inf;0,3;0,2;0,01;0,0622759213903919;0;0
4;0,3;0,2;0,01;0,337724078609608;Inf;0,3;0,2;0,01;0,0622759213903919;0;0
5;0,3;0,2;0,01;0,337724078609608;Inf;0,3;0,2;0,01;0,0622759213903919;0;0
1;0,3;0,2;0,01;0,226436412811745;Inf;0,3;0,2;0,01;0,173563587188255;0;0
2;0,3;0,2;0,01;0,226436412811745;Inf;0,3;0,2;0,01;0,173563587188255;0;0
3;0,3;0,2;0,01;0,226436412811745;Inf;0,3;0,2;0,01;0,173563587188255;0;0
4;0,3;0,2;0,01;0,226436412811745;Inf;0,3;0,2;0,01;0,173563587188255;0;0
5;0,3;0,2;0,01;0,226436412811745;Inf;0,3;0,2;0,01;0,173563587188255;0;0
1;0,3;0,2;0,01;0,292778433079366;Inf;0,3;0,2;0,01;0,107221566920634;0;0
2;0,3;0,2;0,01;0,292778433079366;Inf;0,3;0,2;0,01;0,107221566920634;0;0
3;0,3;0,2;0,01;0,292778433079366;Inf;0,3;0,2;0,01;0,107221566920634;0;0
4;0,3;0,2;0,01;0,292778433079366;Inf;0,3;0,2;0,01;0,107221566920634;0;0
5;0,3;0,2;0,01;0,292778433079366;Inf;0,3;0,2;0,01;0,107221566920634;0;0
1;0,3;0,2;0,01;0,177862330642529;Inf;0,3;0,2;0,01;0,222137669357471;0;0
2;0,3;0,2;0,01;0,177862330642529;Inf;0,3;0,2;0,01;0,222137669357471;0;0
3;0,3;0,2;0,01;0,177862330642529;Inf;0,3;0,2;0,01;0,222137669357471;0;0
4;0,3;0,2;0,01;0,177862330642529;Inf;0,3;0,2;0,01;0,222137669357471;0;0
5;0,3;0,2;0,01;0,177862330642529;Inf;0,3;0,2;0,01;0,222137669357471;0;0
1;0,3;0,2;0,01;0,250567707233131;Inf;0,3;0,2;0,01;0,149432292766869;0;0
2;0,3;0,2;0,01;0,250567707233131;Inf;0,3;0,2;0,01;0,149432292766869;0;0
3;0,3;0,2;0,01;0,250567707233131;Inf;0,3;0,2;0,01;0,149432292766869;0;0
4;0,3;0,2;0,01;0,250567707233131;Inf;0,3;0,2;0,01;0,149432292766869;0;0
5;0,3;0,2;0,01;0,250567707233131;Inf;0,3;0,2;0,01;0,149432292766869;0;0
1;0,3;0,2;0,01;0,240266843908466;Inf;0,3;0,2;0,01;0,159733156091534;0;0
2;0,3;0,2;0,01;0,240266843908466;Inf;0,3;0,2;0,01;0,159733156091534;0;0
3;0,3;0,2;0,01;0,240266843908466;Inf;0,3;0,2;0,01;0,159733156091534;0;0
4;0,3;0,2;0,01;0,240266843908466;Inf;0,3;0,2;0,01;0,159733156091534;0;0
5;0,3;0,2;0,01;0,240266843908466;Inf;0,3;0,2;0,01;0,159733156091534;0;0
1;0,3;0,2;0,01;0,223667224077508;Inf;0,3;0,2;0,01;0,176332775922492;0;0
2;0,3;0,2;0,01;0,223667224077508;Inf;0,3;0,2;0,01;0,176332775922492;0;0
3;0,3;0,2;0,01;0,223667224077508;Inf;0,3;0,2;0,01;0,176332775922492;0;0
4;0,3;0,2;0,01;0,223667224077508;Inf;0,3;0,2;0,01;0,176332775922492;0;0
5;0,3;0,2;0,01;0,223667224077508;Inf;0,3;0,2;0,01;0,176332775922492;0;0
1;0,3;0,2;0,01;0,272926945332438;Inf;0,3;0,2;0,01;0,127073054667562;0;0
2;0,3;0,2;0,01;0,272926945332438;Inf;0,3;0,2;0,01;0,127073054667562;0;0
3;0,3;0,2;0,01;0,272926945332438;Inf;0,3;0,2;0,01;0,127073054667562;0;0
4;0,3;0,2;0,01;0,272926945332438;Inf;0,3;0,2;0,01;0,127073054667562;0;0
5;0,3;0,2;0,01;0,272926945332438;Inf;0,3;0,2;0,01;0,127073054667562;0;0
1;0,3;0,2;0,01;0,227063448086847;Inf;0,3;0,2;0,01;0,172936551913153;0;0
2;0,3;0,2;0,01;0,227063448086847;Inf;0,3;0,2;0,01;0,172936551913153;0;0
3;0,3;0,2;0,01;0,227063448086847;Inf;0,3;0,2;0,01;0,172936551913153;0;0
4;0,3;0,2;0,01;0,227063448086847;Inf;0,3;0,2;0,01;0,172936551913153;0;0
5;0,3;0,2;0,01;0,227063448086847;Inf;0,3;0,2;0,01;0,172936551913153;0;0
1;0,3;0,2;0,01;0,257254337915219;Inf;0,3;0,2;0,01;0,142745662084781;0;0
2;0,3;0,2;0,01;0,257254337915219;Inf;0,3;0,2;0,01;0,142745662084781;0;0
3;0,3;0,2;0,01;0,257254337915219;Inf;0,3;0,2;0,01;0,142745662084781;0;0
4;0,3;0,2;0,01;0,257254337915219;Inf;0,3;0,2;0,01;0,142745662084781;0;0
5;0,3;0,2;0,01;0,257254337915219;Inf;0,3;0,2;0,01;0,142745662084781;0;0
1;0,3;0,2;0,01;0,189002372091636;Inf;0,3;0,2;0,01;0,210997627908364;0;0
2;0,3;0,2;0,01;0,189002372091636;Inf;0,3;0,2;0,01;0,210997627908364;0;0
3;0,3;0,2;0,01;0,189002372091636;Inf;0,3;0,2;0,01;0,210997627908364;0;0
4;0,3;0,2;0,01;0,189002372091636;Inf;0,3;0,2;0,01;0,210997627908364;0;0
5;0,3;0,2;0,01;0,189002372091636;Inf;0,3;0,2;0,01;0,210997627908364;0;0
1;0,3;0,2;0,01;0,174157244153321;Inf;0,3;0,2;0,01;0,225842755846679;0;0
2;0,3;0,2;0,01;0,174157244153321;Inf;0,3;0,2;0,01;0,225842755846679;0;0
3;0,3;0,2;0,01;0,174157244153321;Inf;0,3;0,2;0,01;0,225842755846679;0;0
4;0,3;0,2;0,01;0,174157244153321;Inf;0,3;0,2;0,01;0,225842755846679;0;0
5;0,3;0,2;0,01;0,174157244153321;Inf;0,3;0,2;0,01;0,225842755846679;0;0
1;0,3;0,2;0,01;0,161578088719398;Inf;0,3;0,2;0,01;0,238421911280602;0;0
2;0,3;0,2;0,01;0,161578088719398;Inf;0,3;0,2;0,01;0,238421911280602;0;0
3;0,3;0,2;0,01;0,161578088719398;Inf;0,3;0,2;0,01;0,238421911280602;0;0
4;0,3;0,2;0,01;0,161578088719398;Inf;0,3;0,2;0,01;0,238421911280602;0;0
5;0,3;0,2;0,01;0,161578088719398;Inf;0,3;0,2;0,01;0,238421911280602;0;0
1;0,3;0,2;0,01;0,106055680464488;Inf;0,3;0,2;0,01;0,293944319535512;0;0
2;0,3;0,2;0,01;0,106055680464488;Inf;0,3;0,2;0,01;0,293944319535512;0;0
3;0,3;0,2;0,01;0,106055680464488;Inf;0,3;0,2;0,01;0,293944319535512;0;0
4;0,3;0,2;0,01;0,106055680464488;Inf;0,3;0,2;0,01;0,293944319535512;0;0
5;0,3;0,2;0,01;0,106055680464488;Inf;0,3;0,2;0,01;0,293944319535512;0;0
1;0,3;0,2;0,01;0,2284970843466;Inf;0,3;0,2;0,01;0,1715029156534;0;0
2;0,3;0,2;0,01;0,2284970843466;Inf;0,3;0,2;0,01;0,1715029156534;0;0
3;0,3;0,2;0,01;0,2284970843466;Inf;0,3;0,2;0,01;0,1715029156534;0;0
4;0,3;0,2;0,01;0,2284970843466;Inf;0,3;0,2;0,01;0,1715029156534;0;0
5;0,3;0,2;0,01;0,2284970843466;Inf;0,3;0,2;0,01;0,1715029156534;0;0
1;0,3;0,2;0,01;0,320105624082498;Inf;0,3;0,2;0,01;0,0798943759175018;0,2;0,2
2;0,3;0,2;0,01;0,320105624082498;Inf;0,3;0,2;0,01;0,0798943759175018;0,2;0,2
3;0,3;0,2;0,01;0,320105624082498;Inf;0,3;0,2;0,01;0,0798943759175018;0,2;0,2
4;0,3;0,2;0,01;0,320105624082498;Inf;0,3;0,2;0,01;0,0798943759175018;0,2;0,2
5;0,3;0,2;0,01;0,320105624082498;Inf;0,3;0,2;0,01;0,0798943759175018;0,2;0,2
1;0,3;0,2;0,01;0,312605427810922;Inf;0,3;0,2;0,01;0,0873945721890778;0,2;0,2
2;0,3;0,2;0,01;0,312605427810922;Inf;0,3;0,2;0,01;0,0873945721890778;0,2;0,2
3;0,3;0,2;0,01;0,312605427810922;Inf;0,3;0,2;0,01;0,0873945721890778;0,2;0,2
4;0,3;0,2;0,01;0,312605427810922;Inf;0,3;0,2;0,01;0,0873945721890778;0,2;0,2
5;0,3;0,2;0,01;0,312605427810922;Inf;0,3;0,2;0,01;0,0873945721890778;0,2;0,2
1;0,3;0,2;0,01;0,200591602968052;Inf;0,3;0,2;0,01;0,199408397031948;0,2;0,2
2;0,3;0,2;0,01;0,200591602968052;Inf;0,3;0,2;0,01;0,199408397031948;0,2;0,2
3;0,3;0,2;0,01;0,200591602968052;Inf;0,3;0,2;0,01;0,199408397031948;0,2;0,2
4;0,3;0,2;0,01;0,200591602968052;Inf;0,3;0,2;0,01;0,199408397031948;0,2;0,2
5;0,3;0,2;0,01;0,200591602968052;Inf;0,3;0,2;0,01;0,199408397031948;0,2;0,2
1;0,3;0,2;0,01;0,395865975995548;Inf;0,3;0,2;0,01;0,00413402400445195;0,2;0,2
2;0,3;0,2;0,01;0,395865975995548;Inf;0,3;0,2;0,01;0,00413402400445195;0,2;0,2
3;0,3;0,2;0,01;0,395865975995548;Inf;0,3;0,2;0,01;0,00413402400445195;0,2;0,2
4;0,3;0,2;0,01;0,395865975995548;Inf;0,3;0,2;0,01;0,00413402400445195;0,2;0,2
5;0,3;0,2;0,01;0,395865975995548;Inf;0,3;0,2;0,01;0,00413402400445195;0,2;0,2
1;0,3;0,2;0,01;0,239707252802327;Inf;0,3;0,2;0,01;0,160292747197673;0,2;0,2
2;0,3;0,2;0,01;0,239707252802327;Inf;0,3;0,2;0,01;0,160292747197673;0,2;0,2
3;0,3;0,2;0,01;0,239707252802327;Inf;0,3;0,2;0,01;0,160292747197673;0,2;0,2
4;0,3;0,2;0,01;0,239707252802327;Inf;0,3;0,2;0,01;0,160292747197673;0,2;0,2
5;0,3;0,2;0,01;0,239707252802327;Inf;0,3;0,2;0,01;0,160292747197673;0,2;0,2
1;0,3;0,2;0,01;0,337724078609608;Inf;0,3;0,2;0,01;0,0622759213903919;0,2;0,2
2;0,3;0,2;0,01;0,337724078609608;Inf;0,3;0,2;0,01;0,0622759213903919;0,2;0,2
3;0,3;0,2;0,01;0,337724078609608;Inf;0,3;0,2;0,01;0,0622759213903919;0,2;0,2
4;0,3;0,2;0,01;0,337724078609608;Inf;0,3;0,2;0,01;0,0622759213903919;0,2;0,2
5;0,3;0,2;0,01;0,337724078609608;Inf;0,3;0,2;0,01;0,0622759213903919;0,2;0,2
1;0,3;0,2;0,01;0,226436412811745;Inf;0,3;0,2;0,01;0,173563587188255;0,2;0,2
2;0,3;0,2;0,01;0,226436412811745;Inf;0,3;0,2;0,01;0,173563587188255;0,2;0,2
3;0,3;0,2;0,01;0,226436412811745;Inf;0,3;0,2;0,01;0,173563587188255;0,2;0,2
4;0,3;0,2;0,01;0,226436412811745;Inf;0,3;0,2;0,01;0,173563587188255;0,2;0,2
5;0,3;0,2;0,01;0,226436412811745;Inf;0,3;0,2;0,01;0,173563587188255;0,2;0,2
1;0,3;0,2;0,01;0,292778433079366;Inf;0,3;0,2;0,01;0,107221566920634;0,2;0,2
2;0,3;0,2;0,01;0,292778433079366;Inf;0,3;0,2;0,01;0,107221566920634;0,2;0,2
3;0,3;0,2;0,01;0,292778433079366;Inf;0,3;0,2;0,01;0,107221566920634;0,2;0,2
4;0,3;0,2;0,01;0,292778433079366;Inf;0,3;0,2;0,01;0,107221566920634;0,2;0,2
5;0,3;0,2;0,01;0,292778433079366;Inf;0,3;0,2;0,01;0,107221566920634;0,2;0,2
1;0,3;0,2;0,01;0,177862330642529;Inf;0,3;0,2;0,01;0,222137669357471;0,2;0,2
2;0,3;0,2;0,01;0,177862330642529;Inf;0,3;0,2;0,01;0,222137669357471;0,2;0,2
3;0,3;0,2;0,01;0,177862330642529;Inf;0,3;0,2;0,01;0,222137669357471;0,2;0,2
4;0,3;0,2;0,01;0,177862330642529;Inf;0,3;0,2;0,01;0,222137669357471;0,2;0,2
5;0,3;0,2;0,01;0,177862330642529;Inf;0,3;0,2;0,01;0,222137669357471;0,2;0,2
1;0,3;0,2;0,01;0,250567707233131;Inf;0,3;0,2;0,01;0,149432292766869;0,2;0,2
2;0,3;0,2;0,01;0,250567707233131;Inf;0,3;0,2;0,01;0,149432292766869;0,2;0,2
3;0,3;0,2;0,01;0,250567707233131;Inf;0,3;0,2;0,01;0,149432292766869;0,2;0,2
4;0,3;0,2;0,01;0,250567707233131;Inf;0,3;0,2;0,01;0,149432292766869;0,2;0,2
5;0,3;0,2;0,01;0,250567707233131;Inf;0,3;0,2;0,01;0,149432292766869;0,2;0,2
1;0,3;0,2;0,01;0,240266843908466;Inf;0,3;0,2;0,01;0,159733156091534;0,2;0,2
2;0,3;0,2;0,01;0,240266843908466;Inf;0,3;0,2;0,01;0,159733156091534;0,2;0,2
3;0,3;0,2;0,01;0,240266843908466;Inf;0,3;0,2;0,01;0,159733156091534;0,2;0,2
4;0,3;0,2;0,01;0,240266843908466;Inf;0,3;0,2;0,01;0,159733156091534;0,2;0,2
5;0,3;0,2;0,01;0,240266843908466;Inf;0,3;0,2;0,01;0,159733156091534;0,2;0,2
1;0,3;0,2;0,01;0,223667224077508;Inf;0,3;0,2;0,01;0,176332775922492;0,2;0,2
2;0,3;0,2;0,01;0,223667224077508;Inf;0,3;0,2;0,01;0,176332775922492;0,2;0,2
3;0,3;0,2;0,01;0,223667224077508;Inf;0,3;0,2;0,01;0,176332775922492;0,2;0,2
4;0,3;0,2;0,01;0,223667224077508;Inf;0,3;0,2;0,01;0,176332775922492;0,2;0,2
5;0,3;0,2;0,01;0,223667224077508;Inf;0,3;0,2;0,01;0,176332775922492;0,2;0,2
1;0,3;0,2;0,01;0,272926945332438;Inf;0,3;0,2;0,01;0,127073054667562;0,2;0,2
2;0,3;0,2;0,01;0,272926945332438;Inf;0,3;0,2;0,01;0,127073054667562;0,2;0,2
3;0,3;0,2;0,01;0,272926945332438;Inf;0,3;0,2;0,01;0,127073054667562;0,2;0,2
4;0,3;0,2;0,01;0,272926945332438;Inf;0,3;0,2;0,01;0,127073054667562;0,2;0,2
5;0,3;0,2;0,01;0,272926945332438;Inf;0,3;0,2;0,01;0,127073054667562;0,2;0,2
1;0,3;0,2;0,01;0,227063448086847;Inf;0,3;0,2;0,01;0,172936551913153;0,2;0,2
2;0,3;0,2;0,01;0,227063448086847;Inf;0,3;0,2;0,01;0,172936551913153;0,2;0,2
3;0,3;0,2;0,01;0,227063448086847;Inf;0,3;0,2;0,01;0,172936551913153;0,2;0,2
4;0,3;0,2;0,01;0,227063448086847;Inf;0,3;0,2;0,01;0,172936551913153;0,2;0,2
5;0,3;0,2;0,01;0,227063448086847;Inf;0,3;0,2;0,01;0,172936551913153;0,2;0,2
1;0,3;0,2;0,01;0,257254337915219;Inf;0,3;0,2;0,01;0,142745662084781;0,2;0,2
2;0,3;0,2;0,01;0,257254337915219;Inf;0,3;0,2;0,01;0,142745662084781;0,2;0,2
3;0,3;0,2;0,01;0,257254337915219;Inf;0,3;0,2;0,01;0,142745662084781;0,2;0,2
4;0,3;0,2;0,01;0,257254337915219;Inf;0,3;0,2;0,01;0,142745662084781;0,2;0,2
5;0,3;0,2;0,01;0,257254337915219;Inf;0,3;0,2;0,01;0,142745662084781;0,2;0,2
1;0,3;0,2;0,01;0,189002372091636;Inf;0,3;0,2;0,01;0,210997627908364;0,2;0,2
2;0,3;0,2;0,01;0,189002372091636;Inf;0,3;0,2;0,01;0,210997627908364;0,2;0,2
3;0,3;0,2;0,01;0,189002372091636;Inf;0,3;0,2;0,01;0,210997627908364;0,2;0,2
4;0,3;0,2;0,01;0,189002372091636;Inf;0,3;0,2;0,01;0,210997627908364;0,2;0,2
5;0,3;0,2;0,01;0,189002372091636;Inf;0,3;0,2;0,01;0,210997627908364;0,2;0,2
1;0,3;0,2;0,01;0,174157244153321;Inf;0,3;0,2;0,01;0,225842755846679;0,2;0,2
2;0,3;0,2;0,01;0,174157244153321;Inf;0,3;0,2;0,01;0,225842755846679;0,2;0,2
3;0,3;0,2;0,01;0,174157244153321;Inf;0,3;0,2;0,01;0,225842755846679;0,2;0,2
4;0,3;0,2;0,01;0,174157244153321;Inf;0,3;0,2;0,01;0,225842755846679;0,2;0,2
5;0,3;0,2;0,01;0,174157244153321;Inf;0,3;0,2;0,01;0,225842755846679;0,2;0,2
1;0,3;0,2;0,01;0,161578088719398;Inf;0,3;0,2;0,01;0,238421911280602;0,2;0,2
2;0,3;0,2;0,01;0,161578088719398;Inf;0,3;0,2;0,01;0,238421911280602;0,2;0,2
3;0,3;0,2;0,01;0,161578088719398;Inf;0,3;0,2;0,01;0,238421911280602;0,2;0,2
4;0,3;0,2;0,01;0,161578088719398;Inf;0,3;0,2;0,01;0,238421911280602;0,2;0,2
